scheme_id,name,region,status,created_at,updated_at,base_rate
sch_5836,SCH-JR6NGC,Uttar Pradesh,active,2024-03-18T20:00:50.430392,2024-03-31T20:00:50.430392,1.213
sch_5837,SCH-FLCTI8,Manipur,active,2025-01-20T20:00:50.430392,2025-05-07T20:00:50.430392,0.619
sch_5838,SCH-HFFN5H,Tamil Nadu,paused,2025-05-17T20:00:50.430392,2025-07-30T20:00:50.430392,0.776
sch_5839,SCH-K06G4F,Jharkhand,paused,2025-04-07T20:00:50.430392,2025-07-29T20:00:50.430392,1.291
sch_5840,SCH-U5K9UX,Andaman and Nicobar Islands,active,2025-07-17T20:00:50.430392,2025-08-02T20:00:50.430392,1.428
sch_5841,SCH-IIX2GZ,Telangana,active,2024-07-11T20:00:50.430392,2025-02-24T20:00:50.430392,1.865
sch_5842,SCH-QJRVNF,Odisha,paused,2025-01-01T20:00:50.430392,2025-07-19T20:00:50.430392,1.71
sch_5843,SCH-TATKD7,Maharashtra,active,2025-03-31T20:00:50.430392,2025-07-05T20:00:50.430392,1.374
sch_5844,SCH-RT6XJP,Uttar Pradesh,active,2024-08-07T20:00:50.430392,2024-10-27T20:00:50.430392,1.821
sch_5845,SCH-P57ZTW,Andhra Pradesh,active,2024-10-21T20:00:50.430392,2024-10-26T20:00:50.430392,1.519
sch_5846,SCH-6S22CJ,Karnataka,active,2025-07-02T20:00:50.430392,2025-07-16T20:00:50.430392,0.639
sch_5847,SCH-4EYA9C,Maharashtra,active,2025-03-12T20:00:50.430392,2025-07-16T20:00:50.430392,1.416
sch_5848,SCH-08TT40,West Bengal,active,2024-05-17T20:00:50.430392,2025-05-19T20:00:50.430392,0.53
sch_5849,SCH-O9KO5V,Punjab,active,2025-04-18T20:00:50.430392,2025-05-26T20:00:50.430392,1.39
sch_5850,SCH-PXK6X1,Odisha,paused,2024-08-11T20:00:50.430392,2024-12-30T20:00:50.430392,0.335
sch_5851,SCH-M39UB2,Jharkhand,paused,2024-07-23T20:00:50.430392,2025-08-01T20:00:50.430392,0.32
sch_5852,SCH-IDGKOB,Haryana,active,2025-02-17T20:00:50.430392,2025-07-27T20:00:50.430392,1.129
sch_5853,SCH-PYLTM3,Maharashtra,paused,2024-07-09T20:00:50.430392,2025-07-13T20:00:50.430392,1.946
sch_5854,SCH-4R88EB,Maharashtra,active,2024-06-02T20:00:50.430392,2025-04-24T20:00:50.430392,0.638
sch_5855,SCH-XCLVNZ,Maharashtra,active,2025-05-05T20:00:50.430392,2025-06-28T20:00:50.430392,0.793
sch_5856,SCH-HLKSBM,Maharashtra,paused,2024-11-19T20:00:50.430392,2025-02-02T20:00:50.430392,1.663
sch_5857,SCH-HWS374,Gujarat,active,2024-04-03T20:00:50.430392,2024-11-06T20:00:50.430392,1.295
sch_5858,SCH-J85XWU,West Bengal,active,2024-07-14T20:00:50.430392,2025-05-07T20:00:50.430392,0.532
sch_5859,SCH-3M9NRN,Tamil Nadu,active,2025-01-11T20:00:50.430392,2025-03-16T20:00:50.430392,0.808
sch_5860,SCH-ASLZ6O,Telangana,active,2025-02-09T20:00:50.430392,2025-03-29T20:00:50.430392,1.568
sch_5861,SCH-D7PODG,Madhya Pradesh,active,2024-08-24T20:00:50.430392,2025-04-27T20:00:50.430392,0.476
sch_5862,SCH-JE12ZB,Punjab,active,2024-12-09T20:00:50.430392,2025-05-18T20:00:50.430392,1.379
sch_5863,SCH-VBI8SF,Uttarakhand,active,2025-06-22T20:00:50.430392,2025-07-28T20:00:50.430392,0.725
sch_5864,SCH-RR9UNF,Rajasthan,active,2025-04-21T20:00:50.430392,2025-05-28T20:00:50.430392,1.205
sch_5865,SCH-09LT45,Gujarat,paused,2025-05-23T20:00:50.430392,2025-07-22T20:00:50.430392,1.546
sch_5866,SCH-3OEQHI,Karnataka,active,2024-11-25T20:00:50.430392,2025-06-07T20:00:50.430392,1.899
sch_5867,SCH-VA58WJ,Chhattisgarh,active,2025-03-27T20:00:50.430392,2025-07-23T20:00:50.430392,1.078
sch_5868,SCH-N0KTVZ,Bihar,active,2025-02-12T20:00:50.430392,2025-05-02T20:00:50.430392,1.678
sch_5869,SCH-S4JABY,Bihar,active,2025-03-18T20:00:50.430392,2025-03-28T20:00:50.430392,0.355
sch_5870,SCH-MI8N5K,West Bengal,active,2024-06-27T20:00:50.430392,2024-07-03T20:00:50.430392,1.981
sch_5871,SCH-U8SUGL,Bihar,active,2025-03-17T20:00:50.430392,2025-06-10T20:00:50.430392,1.878
sch_5872,SCH-N311U3,Rajasthan,active,2024-12-25T20:00:50.430392,2025-08-01T20:00:50.430392,1.242
sch_5873,SCH-TX56GD,Madhya Pradesh,paused,2024-04-09T20:00:50.430392,2025-01-03T20:00:50.430392,0.991
sch_5874,SCH-NIQY1M,Gujarat,paused,2024-10-01T20:00:50.430392,2025-02-20T20:00:50.430392,0.977
sch_5875,SCH-L1W9QO,Tamil Nadu,active,2025-07-10T20:00:50.430392,2025-08-16T20:00:50.430392,0.277
sch_5876,SCH-5KM21M,Tamil Nadu,active,2025-04-27T20:00:50.430392,2025-05-25T20:00:50.430392,0.939
sch_5877,SCH-WBK65T,Jharkhand,active,2024-04-18T20:00:50.430392,2024-12-02T20:00:50.430392,1.209
sch_5878,SCH-FFRRIF,Uttar Pradesh,active,2024-05-27T20:00:50.430392,2025-02-09T20:00:50.430392,1.69
sch_5879,SCH-8E6PFN,Odisha,active,2024-08-12T20:00:50.430392,2025-06-20T20:00:50.430392,0.921
sch_5880,SCH-CWFX80,Uttar Pradesh,active,2025-07-01T20:00:50.430392,2025-07-15T20:00:50.430392,0.205
sch_5881,SCH-IFL2FP,Uttar Pradesh,active,2024-03-03T20:00:50.430392,2025-07-29T20:00:50.430392,0.5
sch_5882,SCH-CX9EWD,Sikkim,active,2024-05-09T20:00:50.430392,2024-12-27T20:00:50.430392,1.344
sch_5883,SCH-4XFEZ4,Gujarat,paused,2024-08-06T20:00:50.430392,2024-09-25T20:00:50.430392,0.89
sch_5884,SCH-TLD88E,Karnataka,paused,2025-02-26T20:00:50.430392,2025-06-09T20:00:50.430392,0.438
sch_5885,SCH-T40ZUJ,Tamil Nadu,active,2024-03-21T20:00:50.430392,2024-08-05T20:00:50.430392,1.22
sch_5886,SCH-ECYAZV,Himachal Pradesh,paused,2025-02-23T20:00:50.430392,2025-04-01T20:00:50.430392,1.402
sch_5887,SCH-13UQ43,Rajasthan,active,2024-10-29T20:00:50.430392,2025-03-07T20:00:50.430392,1.637
sch_5888,SCH-AUGLLS,Uttarakhand,active,2025-01-29T20:00:50.430392,2025-05-02T20:00:50.430392,1.714
sch_5889,SCH-V6YPFE,Goa,active,2024-02-27T20:00:50.430392,2024-06-15T20:00:50.430392,1.362
sch_5890,SCH-8HDYGY,Karnataka,active,2024-08-01T20:00:50.430392,2025-03-10T20:00:50.430392,1.968
sch_5891,SCH-RDL8R5,Odisha,active,2024-03-28T20:00:50.430392,2025-07-12T20:00:50.430392,1.213
sch_5892,SCH-JSMSRF,Andhra Pradesh,paused,2025-07-24T20:00:50.430392,2025-08-04T20:00:50.430392,0.303
sch_5893,SCH-EFHZ08,Odisha,paused,2024-05-26T20:00:50.430392,2024-09-22T20:00:50.430392,1.317
sch_5894,SCH-M9D27H,Rajasthan,active,2024-12-22T20:00:50.430392,2025-07-31T20:00:50.430392,0.915
sch_5895,SCH-DLMJCR,Maharashtra,paused,2025-08-07T20:00:50.430392,2025-08-15T20:00:50.430392,0.584
sch_5896,SCH-0NV88E,Punjab,paused,2024-05-16T20:00:50.430392,2025-06-13T20:00:50.430392,0.788
sch_5897,SCH-V0SO8S,Chhattisgarh,paused,2024-02-26T20:00:50.430392,2024-10-25T20:00:50.430392,0.488
sch_5898,SCH-MAENBK,Karnataka,active,2024-03-31T20:00:50.430392,2025-03-10T20:00:50.430392,1.495
sch_5899,SCH-9EELGU,Himachal Pradesh,active,2024-04-20T20:00:50.430392,2024-10-08T20:00:50.430392,0.943
sch_5900,SCH-183G0L,Odisha,active,2024-08-17T20:00:50.430392,2025-01-18T20:00:50.430392,1.284
sch_5901,SCH-HNZ4K9,Maharashtra,active,2024-06-23T20:00:50.430392,2025-01-30T20:00:50.430392,0.603
sch_5902,SCH-R3GRSG,Maharashtra,active,2024-09-09T20:00:50.430392,2025-04-23T20:00:50.430392,1.552
sch_5903,SCH-PMZFF3,Telangana,active,2024-08-04T20:00:50.430392,2024-10-20T20:00:50.430392,0.623
sch_5904,SCH-ZROQTP,Jammu and Kashmir,active,2024-09-20T20:00:50.430392,2024-11-24T20:00:50.430392,0.667
sch_5905,SCH-SLT0EF,Rajasthan,active,2024-02-28T20:00:50.430392,2025-01-20T20:00:50.430392,1.54
sch_5906,SCH-ZWRSWT,Maharashtra,active,2025-05-04T20:00:50.430392,2025-07-07T20:00:50.430392,1.433
sch_5907,SCH-51B4E6,Maharashtra,paused,2024-07-05T20:00:50.430392,2025-04-23T20:00:50.430392,0.509
sch_5908,SCH-RMQX8E,Rajasthan,active,2024-10-04T20:00:50.430392,2025-01-04T20:00:50.430392,1.201
sch_5909,SCH-2OO0RZ,Rajasthan,paused,2025-01-02T20:00:50.430392,2025-02-04T20:00:50.430392,0.556
sch_5910,SCH-MSCYJC,Karnataka,paused,2025-04-20T20:00:50.430392,2025-05-12T20:00:50.430392,1.665
sch_5911,SCH-7TMWNL,Delhi,active,2024-05-18T20:00:50.430392,2025-01-18T20:00:50.430392,0.426
sch_5912,SCH-R528AC,Andhra Pradesh,active,2025-07-05T20:00:50.430392,2025-07-15T20:00:50.430392,1.598
sch_5913,SCH-Q98650,Bihar,active,2024-03-16T20:00:50.430392,2025-02-08T20:00:50.430392,0.584
sch_5914,SCH-9X2HIG,Madhya Pradesh,active,2025-05-01T20:00:50.430392,2025-07-14T20:00:50.430392,1.17
sch_5915,SCH-F3XO7B,Uttar Pradesh,paused,2024-04-09T20:00:50.430392,2024-05-30T20:00:50.430392,0.526
sch_5916,SCH-AJ5XQB,Kerala,paused,2025-01-04T20:00:50.430392,2025-06-21T20:00:50.430392,1.379
sch_5917,SCH-7J6T6B,Gujarat,active,2024-11-12T20:00:50.430392,2025-02-10T20:00:50.430392,1.804
sch_5918,SCH-0L9ZIZ,Tamil Nadu,active,2025-04-13T20:00:50.430392,2025-07-27T20:00:50.430392,1.131
sch_5919,SCH-U27KOJ,Punjab,paused,2024-05-02T20:00:50.430392,2025-04-15T20:00:50.430392,1.59
sch_5920,SCH-PEM1V3,Jharkhand,active,2024-05-19T20:00:50.430392,2025-07-04T20:00:50.430392,1.42
sch_5921,SCH-XDJXRD,Telangana,active,2024-06-29T20:00:50.430392,2024-11-12T20:00:50.430392,1.406
sch_5922,SCH-26HA6D,Uttar Pradesh,active,2025-08-10T20:00:50.430392,2025-08-14T20:00:50.430392,0.559
sch_5923,SCH-6Q5OH4,Rajasthan,active,2025-07-15T20:00:50.430392,2025-07-20T20:00:50.430392,0.631
sch_5924,SCH-0EU3M7,Maharashtra,active,2024-12-18T20:00:50.430392,2025-03-02T20:00:50.430392,1.464
sch_5925,SCH-DAI6A4,Bihar,active,2024-08-19T20:00:50.430392,2025-04-17T20:00:50.430392,1.917
sch_5926,SCH-Q4O419,Maharashtra,active,2024-10-11T20:00:50.430392,2025-02-03T20:00:50.430392,0.784
sch_5927,SCH-AV8QWO,Karnataka,active,2024-10-19T20:00:50.430392,2024-12-09T20:00:50.430392,0.855
sch_5928,SCH-DP9ILI,Uttar Pradesh,paused,2024-11-09T20:00:50.430392,2025-07-05T20:00:50.430392,0.204
sch_5929,SCH-NMRQZG,Delhi,active,2024-12-04T20:00:50.430392,2025-03-16T20:00:50.430392,0.361
sch_5930,SCH-I72HXR,Assam,active,2024-06-24T20:00:50.430392,2025-07-06T20:00:50.430392,0.711
sch_5931,SCH-CHWD8O,Bihar,active,2025-08-05T20:00:50.430392,2025-08-13T20:00:50.430392,0.656
sch_5932,SCH-ST76KF,Andhra Pradesh,active,2024-12-14T20:00:50.430392,2025-07-24T20:00:50.430392,0.201
sch_5933,SCH-RTHS5O,Bihar,active,2024-05-20T20:00:50.430392,2025-02-07T20:00:50.430392,1.243
sch_5934,SCH-LUZMZ4,Maharashtra,paused,2025-06-19T20:00:50.430392,2025-07-03T20:00:50.430392,1.686
sch_5935,SCH-H8TF79,Uttar Pradesh,active,2024-04-20T20:00:50.430392,2025-07-07T20:00:50.430392,1.743
sch_5936,SCH-D1QN5O,Maharashtra,active,2024-10-16T20:00:50.430392,2025-02-27T20:00:50.430392,1.176
sch_5937,SCH-O74LP3,Gujarat,active,2024-11-02T20:00:50.430392,2025-03-03T20:00:50.430392,1.968
sch_5938,SCH-8D9L00,Andhra Pradesh,paused,2025-01-27T20:00:50.430392,2025-04-30T20:00:50.430392,1.417
sch_5939,SCH-HRKFJF,Maharashtra,active,2024-03-30T20:00:50.430392,2024-11-25T20:00:50.430392,1.739
sch_5940,SCH-6I3COZ,Madhya Pradesh,active,2024-04-25T20:00:50.430392,2025-03-24T20:00:50.430392,1.404
sch_5941,SCH-IVTY29,Andhra Pradesh,paused,2025-06-18T20:00:50.430392,2025-06-24T20:00:50.430392,1.094
sch_5942,SCH-RAIF68,Karnataka,active,2025-05-01T20:00:50.430392,2025-08-02T20:00:50.430392,1.478
sch_5943,SCH-GQAW76,Tamil Nadu,active,2024-12-27T20:00:50.430392,2025-04-23T20:00:50.430392,1.549
sch_5944,SCH-F3YGUG,Bihar,active,2024-12-28T20:00:50.430392,2025-01-07T20:00:50.430392,1.392
sch_5945,SCH-W4W01W,Odisha,active,2024-08-31T20:00:50.430392,2025-03-03T20:00:50.430392,0.267
sch_5946,SCH-U4WIZM,Kerala,paused,2025-08-01T20:00:50.430392,2025-08-07T20:00:50.430392,0.595
sch_5947,SCH-LWIXJ3,Arunachal Pradesh,active,2024-11-26T20:00:50.430392,2025-05-29T20:00:50.430392,1.834
sch_5948,SCH-ZVDCNN,Madhya Pradesh,paused,2024-07-05T20:00:50.430392,2025-04-05T20:00:50.430392,0.514
sch_5949,SCH-QK21N0,Chhattisgarh,active,2025-02-06T20:00:50.430392,2025-06-07T20:00:50.430392,0.842
sch_5950,SCH-1TR5FJ,Odisha,paused,2024-05-04T20:00:50.430392,2024-11-01T20:00:50.430392,1.95
sch_5951,SCH-WKRRUF,Telangana,active,2024-04-28T20:00:50.430392,2024-08-21T20:00:50.430392,0.959
sch_5952,SCH-ZBL90R,Haryana,active,2024-03-29T20:00:50.430392,2025-08-01T20:00:50.430392,1.032
sch_5953,SCH-LQG4O2,Maharashtra,active,2024-08-25T20:00:50.430392,2025-01-10T20:00:50.430392,1.321
sch_5954,SCH-APEOSQ,Punjab,paused,2024-08-14T20:00:50.430392,2024-09-26T20:00:50.430392,0.75
sch_5955,SCH-EMCBII,Maharashtra,active,2024-06-02T20:00:50.430392,2025-08-09T20:00:50.430392,0.879
sch_5956,SCH-KXZWOW,West Bengal,active,2024-09-27T20:00:50.430392,2025-08-16T20:00:50.430392,0.579
sch_5957,SCH-CU4716,Karnataka,active,2024-09-30T20:00:50.430392,2025-05-25T20:00:50.430392,0.672
sch_5958,SCH-1TJMMD,Uttar Pradesh,active,2024-03-11T20:00:50.430392,2025-01-08T20:00:50.430392,1.203
sch_5959,SCH-DZ9HNW,West Bengal,paused,2025-01-04T20:00:50.430392,2025-05-01T20:00:50.430392,0.896
sch_5960,SCH-FINNO3,Himachal Pradesh,active,2024-11-18T20:00:50.430392,2025-06-29T20:00:50.430392,0.213
sch_5961,SCH-CBU3LK,Andhra Pradesh,active,2025-03-31T20:00:50.430392,2025-05-08T20:00:50.430392,1.781
sch_5962,SCH-T18BM9,Sikkim,active,2024-05-08T20:00:50.430392,2025-03-04T20:00:50.430392,0.848
sch_5963,SCH-V2Y7CG,Odisha,active,2025-01-04T20:00:50.430392,2025-01-25T20:00:50.430392,1.862
sch_5964,SCH-SUG54K,West Bengal,active,2024-07-05T20:00:50.430392,2025-01-06T20:00:50.430392,1.645
sch_5965,SCH-OUS0F7,Bihar,active,2024-05-18T20:00:50.430392,2024-07-16T20:00:50.430392,0.9
sch_5966,SCH-88JP33,Madhya Pradesh,active,2024-04-15T20:00:50.430392,2025-08-07T20:00:50.430392,1.574
sch_5967,SCH-C1QUJ4,Uttar Pradesh,paused,2024-12-29T20:00:50.430392,2025-06-19T20:00:50.430392,1.828
sch_5968,SCH-K1FN5W,Rajasthan,paused,2024-07-06T20:00:50.430392,2025-01-10T20:00:50.430392,1.178
sch_5969,SCH-4C1YCR,West Bengal,active,2024-06-14T20:00:50.430392,2025-02-09T20:00:50.430392,0.497
sch_5970,SCH-83RM3N,Gujarat,active,2024-07-10T20:00:50.430392,2024-09-04T20:00:50.430392,0.474
sch_5971,SCH-9FQ8O7,Karnataka,paused,2025-05-02T20:00:50.430392,2025-08-06T20:00:50.430392,0.44
sch_5972,SCH-C4XCD5,Karnataka,active,2025-02-15T20:00:50.430392,2025-03-30T20:00:50.430392,1.527
sch_5973,SCH-7B5HX5,Bihar,active,2024-07-19T20:00:50.430392,2024-09-13T20:00:50.430392,1.782
sch_5974,SCH-I34087,Bihar,paused,2025-05-18T20:00:50.430392,2025-08-02T20:00:50.430392,1.04
sch_5975,SCH-0F5CRH,Bihar,active,2024-06-07T20:00:50.430392,2025-06-16T20:00:50.430392,0.399
sch_5976,SCH-HHXKQX,Bihar,active,2024-07-21T20:00:50.430392,2024-09-26T20:00:50.430392,1.693
sch_5977,SCH-L6C5CN,Chhattisgarh,active,2024-11-21T20:00:50.430392,2025-01-28T20:00:50.430392,1.048
sch_5978,SCH-JNVH16,Rajasthan,active,2024-05-31T20:00:50.430392,2025-06-17T20:00:50.430392,1.732
sch_5979,SCH-7587PV,Jharkhand,active,2025-06-12T20:00:50.430392,2025-06-25T20:00:50.430392,1.218
sch_5980,SCH-3WACNY,Goa,active,2025-03-15T20:00:50.430392,2025-08-03T20:00:50.430392,1.912
sch_5981,SCH-QT4NV3,Maharashtra,active,2024-09-08T20:00:50.430392,2024-10-13T20:00:50.430392,1.61
sch_5982,SCH-494JTB,Uttar Pradesh,active,2025-02-03T20:00:50.430392,2025-07-02T20:00:50.430392,1.878
sch_5983,SCH-DZGLRK,Tamil Nadu,active,2025-03-27T20:00:50.430392,2025-08-07T20:00:50.430392,0.467
sch_5984,SCH-KHUK4X,Bihar,active,2024-09-19T20:00:50.430392,2025-02-15T20:00:50.430392,0.571
sch_5985,SCH-D6OO8L,Goa,active,2024-09-26T20:00:50.430392,2025-04-09T20:00:50.430392,0.397
sch_5986,SCH-IMIHC2,Odisha,paused,2024-04-09T20:00:50.430392,2025-01-30T20:00:50.430392,1.739
sch_5987,SCH-KZVRRT,Karnataka,active,2025-02-27T20:00:50.430392,2025-05-23T20:00:50.430392,0.808
sch_5988,SCH-KURDGW,Gujarat,active,2025-04-25T20:00:50.430392,2025-05-27T20:00:50.430392,1.684
sch_5989,SCH-7GJR6M,Maharashtra,paused,2025-04-30T20:00:50.430392,2025-08-10T20:00:50.430392,0.346
sch_5990,SCH-CNA6B2,Maharashtra,active,2024-10-08T20:00:50.430392,2025-08-16T20:00:50.430392,1.128
sch_5991,SCH-T5IU7Y,West Bengal,active,2024-03-20T20:00:50.430392,2024-05-03T20:00:50.430392,1.564
sch_5992,SCH-WYA03Q,Telangana,paused,2025-02-16T20:00:50.430392,2025-04-10T20:00:50.430392,1.606
sch_5993,SCH-RK03PM,West Bengal,active,2024-04-17T20:00:50.430392,2025-05-01T20:00:50.430392,1.999
sch_5994,SCH-S5CZSW,Uttar Pradesh,active,2025-01-28T20:00:50.430392,2025-07-09T20:00:50.430392,1.835
sch_5995,SCH-DX0VV1,Maharashtra,active,2024-09-06T20:00:50.430392,2025-07-14T20:00:50.430392,0.91
sch_5996,SCH-PYQHPD,Rajasthan,active,2024-12-12T20:00:50.430392,2025-04-23T20:00:50.430392,0.561
sch_5997,SCH-3P7S5Z,Uttar Pradesh,paused,2025-05-24T20:00:50.430392,2025-07-24T20:00:50.430392,1.441
sch_5998,SCH-CPV76Q,Rajasthan,active,2025-05-05T20:00:50.430392,2025-06-01T20:00:50.430392,1.431
sch_5999,SCH-N35MKG,Gujarat,paused,2025-06-28T20:00:50.430392,2025-08-15T20:00:50.430392,1.129
sch_6000,SCH-9ZHFHB,Maharashtra,active,2024-03-24T20:00:50.430392,2024-06-25T20:00:50.430392,1.375
sch_6001,SCH-YCCT3F,Tripura,active,2024-12-05T20:00:50.430392,2024-12-24T20:00:50.430392,1.191
sch_6002,SCH-N4ZTR3,Maharashtra,active,2025-01-08T20:00:50.430392,2025-03-06T20:00:50.430392,0.209
sch_6003,SCH-HQITB4,Andhra Pradesh,paused,2025-02-06T20:00:50.430392,2025-06-06T20:00:50.430392,0.699
sch_6004,SCH-DJKWEV,Tamil Nadu,active,2024-08-02T20:00:50.430392,2024-09-20T20:00:50.430392,1.11
sch_6005,SCH-9H8988,Madhya Pradesh,active,2024-07-31T20:00:50.430392,2025-07-19T20:00:50.430392,1.413
sch_6006,SCH-D07XJX,Uttar Pradesh,active,2024-12-15T20:00:50.430392,2025-04-17T20:00:50.430392,0.623
sch_6007,SCH-RQKXBG,Gujarat,active,2025-02-27T20:00:50.430392,2025-05-14T20:00:50.430392,0.945
sch_6008,SCH-N346PU,Jammu and Kashmir,active,2024-04-08T20:00:50.430392,2024-04-15T20:00:50.430392,1.77
sch_6009,SCH-40U6D7,Maharashtra,active,2025-03-17T20:00:50.430392,2025-06-29T20:00:50.430392,1.577
sch_6010,SCH-UCVYYV,Telangana,active,2024-04-27T20:00:50.430392,2024-10-30T20:00:50.430392,1.671
sch_6011,SCH-YAACZI,Gujarat,active,2025-01-14T20:00:50.430392,2025-02-16T20:00:50.430392,1.639
sch_6012,SCH-4SJZPX,Tamil Nadu,paused,2025-04-10T20:00:50.430392,2025-07-10T20:00:50.430392,0.456
sch_6013,SCH-VB238M,Kerala,active,2025-02-18T20:00:50.430392,2025-07-10T20:00:50.430392,1.134
sch_6014,SCH-0UXQ57,Maharashtra,active,2024-08-19T20:00:50.430392,2024-09-26T20:00:50.430392,1.553
sch_6015,SCH-PK0R8X,Rajasthan,active,2025-03-10T20:00:50.430392,2025-07-15T20:00:50.430392,0.742
sch_6016,SCH-GR4AQO,Madhya Pradesh,active,2024-05-01T20:00:50.430392,2025-05-23T20:00:50.430392,0.248
sch_6017,SCH-Q1Z60B,Delhi,active,2024-09-26T20:00:50.430392,2025-01-11T20:00:50.430392,1.781
sch_6018,SCH-99SSG4,Uttar Pradesh,active,2024-09-02T20:00:50.430392,2025-06-23T20:00:50.430392,0.801
sch_6019,SCH-0UBY68,Telangana,active,2024-05-05T20:00:50.430392,2024-05-25T20:00:50.430392,0.516
sch_6020,SCH-WLOQFD,Tamil Nadu,paused,2024-11-16T20:00:50.430392,2025-05-24T20:00:50.430392,0.821
sch_6021,SCH-7S6BEU,Gujarat,active,2025-05-03T20:00:50.430392,2025-08-18T20:00:50.430392,0.826
sch_6022,SCH-ZNV7S5,Uttar Pradesh,active,2025-05-19T20:00:50.430392,2025-08-05T20:00:50.430392,1.858
sch_6023,SCH-3PXW77,Telangana,paused,2024-04-08T20:00:50.430392,2024-11-09T20:00:50.430392,0.777
sch_6024,SCH-BC0T8M,Uttar Pradesh,active,2024-12-22T20:00:50.430392,2025-02-08T20:00:50.430392,1.869
sch_6025,SCH-VCJ96R,Tamil Nadu,active,2024-07-24T20:00:50.430392,2024-11-22T20:00:50.430392,1.91
sch_6026,SCH-BKPEJW,Maharashtra,active,2025-07-14T20:00:50.430392,2025-07-29T20:00:50.430392,1.198
sch_6027,SCH-FJGM0S,Karnataka,active,2024-06-20T20:00:50.430392,2025-07-01T20:00:50.430392,1.934
sch_6028,SCH-WSJMIF,Kerala,active,2024-10-10T20:00:50.430392,2025-06-02T20:00:50.430392,0.881
sch_6029,SCH-XO3YOU,Gujarat,paused,2024-03-26T20:00:50.430392,2024-07-18T20:00:50.430392,1.299
sch_6030,SCH-B738M5,Chhattisgarh,active,2024-03-11T20:00:50.430392,2025-03-18T20:00:50.430392,0.561
sch_6031,SCH-UJVLL0,Uttar Pradesh,paused,2024-03-29T20:00:50.430392,2024-10-18T20:00:50.430392,0.325
sch_6032,SCH-SM1TPD,Andhra Pradesh,active,2024-03-29T20:00:50.430392,2025-06-06T20:00:50.430392,1.387
sch_6033,SCH-0YIC7K,Bihar,paused,2024-07-28T20:00:50.430392,2024-11-19T20:00:50.430392,0.25
sch_6034,SCH-B3IIRM,Gujarat,active,2024-10-16T20:00:50.430392,2025-02-05T20:00:50.430392,1.837
sch_6035,SCH-G5HWFL,Maharashtra,active,2024-10-08T20:00:50.430392,2025-07-05T20:00:50.430392,0.673
sch_6036,SCH-QF7GO2,Assam,paused,2025-02-14T20:00:50.430392,2025-04-30T20:00:50.430392,1.187
sch_6037,SCH-4743WC,Kerala,active,2025-01-05T20:00:50.430392,2025-03-10T20:00:50.430392,1.5
sch_6038,SCH-16Y2EJ,Odisha,active,2024-04-14T20:00:50.430392,2024-07-09T20:00:50.430392,1.171
sch_6039,SCH-161QQ0,Karnataka,paused,2024-06-11T20:00:50.430392,2024-10-25T20:00:50.430392,0.904
sch_6040,SCH-30INN4,Maharashtra,active,2025-02-16T20:00:50.430392,2025-04-15T20:00:50.430392,1.789
sch_6041,SCH-90IWCT,Tamil Nadu,paused,2025-01-26T20:00:50.430392,2025-06-21T20:00:50.430392,0.35
sch_6042,SCH-2V50U9,Andhra Pradesh,active,2024-06-25T20:00:50.430392,2025-05-24T20:00:50.430392,0.753
sch_6043,SCH-0YA64J,Telangana,active,2025-08-16T20:00:50.430392,2025-08-18T20:00:50.430392,1.972
sch_6044,SCH-LD1S60,Telangana,active,2024-07-09T20:00:50.430392,2025-02-13T20:00:50.430392,1.435
sch_6045,SCH-QNSOIY,Andhra Pradesh,paused,2025-04-04T20:00:50.430392,2025-06-04T20:00:50.430392,1.906
sch_6046,SCH-KZX9OW,Maharashtra,active,2025-05-07T20:00:50.430392,2025-06-25T20:00:50.430392,0.767
sch_6047,SCH-51U207,Maharashtra,active,2024-12-23T20:00:50.430392,2025-02-22T20:00:50.430392,1.448
sch_6048,SCH-UL62AB,Maharashtra,active,2025-03-20T20:00:50.430392,2025-07-26T20:00:50.430392,1.736
sch_6049,SCH-T11OXD,Tamil Nadu,active,2024-05-30T20:00:50.430392,2025-03-22T20:00:50.430392,0.821
sch_6050,SCH-B0Z6L2,Uttarakhand,active,2024-03-28T20:00:50.430392,2024-12-13T20:00:50.430392,0.493
sch_6051,SCH-V05HIU,Gujarat,active,2024-07-20T20:00:50.430392,2025-08-16T20:00:50.430392,1.946
sch_6052,SCH-3KWJXK,Tamil Nadu,paused,2024-10-30T20:00:50.430392,2025-06-06T20:00:50.430392,0.742
sch_6053,SCH-OORR5Y,Gujarat,paused,2025-01-10T20:00:50.430392,2025-06-27T20:00:50.430392,1.877
sch_6054,SCH-IZY1LX,Odisha,active,2025-01-28T20:00:50.430392,2025-02-21T20:00:50.430392,1.473
sch_6055,SCH-MNXYCM,Jammu and Kashmir,active,2025-07-14T20:00:50.430392,2025-08-07T20:00:50.430392,1.993
sch_6056,SCH-0EWDRE,Kerala,paused,2024-04-14T20:00:50.430392,2025-07-10T20:00:50.430392,0.618
sch_6057,SCH-D0E3BE,Delhi,active,2025-02-25T20:00:50.430392,2025-08-14T20:00:50.430392,0.821
sch_6058,SCH-9XBTRV,Jharkhand,paused,2024-10-23T20:00:50.430392,2025-04-15T20:00:50.430392,0.622
sch_6059,SCH-M589UY,Karnataka,active,2024-03-27T20:00:50.430392,2024-07-31T20:00:50.430392,1.014
sch_6060,SCH-GS3DHC,West Bengal,paused,2024-08-15T20:00:50.430392,2025-01-21T20:00:50.430392,1.927
